success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,condition,first_question_page,response,stimulus,item_type,question_order,file_name
NA,19227,html-button-response,3,2.0.0,33768,pq3tf3pnmhf,immoral,nate,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br>  <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p> <br><br> <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",immoral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pq3tf3pnmhf_1732222188071.csv
NA,10239,survey-likert,4,2.0.0,44011,pq3tf3pnmhf,immoral,nate,"{""manipulation_check_justin"":5,""manipulation_check_nate"":1}",NA,NA,"[0,1]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pq3tf3pnmhf_1732222188071.csv
NA,45704,survey-likert,5,2.0.0,89720,pq3tf3pnmhf,immoral,nate,"{""nate-calm"":2,""nate-far"":5,""nate-deep"":2,""nate-standards"":2,""nate-reservations"":4,""nate-conflicted"":1,""nate-certain"":5,""nate-upset"":2,""nate-principles"":2}",NA,NA,"[7,3,5,6,1,0,2,8,4]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pq3tf3pnmhf_1732222188071.csv
NA,41514,survey-likert,6,2.0.0,131237,pq3tf3pnmhf,immoral,nate,"{""justin-reservations"":1,""justin-calm"":5,""justin-far"":0,""justin-certain"":1,""justin-upset"":1,""justin-deep"":2,""justin-principles"":2,""justin-standards"":2,""justin-conflicted"":6}",NA,NA,"[1,7,3,2,8,5,4,6,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pq3tf3pnmhf_1732222188071.csv
NA,43901,survey-text,7,null,175144,pq3tf3pnmhf,immoral,nate,"{""Q0"":""about whether thinking more carefully about a decision affects how you view someone"",""Q1"":""nate"",""Q2"":""it wouldn't be my first instinct to pocket the money right away"",""Q3"":""no!""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pq3tf3pnmhf_1732222188071.csv
TRUE,1662,fullscreen,0,null,2666,pqgeu1c3fdn,immoral,justin,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
NA,21713,survey-html-form,1,2.0.0,24382,pqgeu1c3fdn,immoral,justin,"{""pid"":""jaguar"",""age"":""32"",""gender"":""Male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
NA,1098,html-button-response,2,2.0.0,25481,pqgeu1c3fdn,immoral,justin,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
NA,22531,html-button-response,3,2.0.0,48014,pqgeu1c3fdn,immoral,justin,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br>  <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p> <br><br> <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",immoral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
NA,11399,survey-likert,4,2.0.0,59417,pqgeu1c3fdn,immoral,justin,"{""manipulation_check_justin"":6,""manipulation_check_nate"":0}",NA,NA,"[0,1]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
NA,74630,survey-likert,5,2.0.0,134050,pqgeu1c3fdn,immoral,justin,"{""justin-deep"":0,""justin-principles"":0,""justin-conflicted"":6,""justin-reservations"":0,""justin-calm"":3,""justin-certain"":5,""justin-standards"":0,""justin-upset"":0,""justin-far"":5}",NA,NA,"[5,4,0,1,7,2,6,8,3]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
NA,91813,survey-likert,6,2.0.0,225867,pqgeu1c3fdn,immoral,justin,"{""nate-conflicted"":0,""nate-standards"":3,""nate-far"":4,""nate-reservations"":6,""nate-principles"":4,""nate-upset"":4,""nate-calm"":1,""nate-deep"":4,""nate-certain"":4}",NA,NA,"[0,6,3,1,4,8,7,5,2]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
NA,47802,survey-text,7,null,273687,pqgeu1c3fdn,immoral,justin,"{""Q0"":""How the length of a decisions affects our view of it"",""Q1"":""Nate"",""Q2"":""I would think about stealing carefully before doing it, if ever"",""Q3"":""no""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pqgeu1c3fdn_1732224197947.csv
TRUE,3144,fullscreen,0,null,4166,prh3t0pubsx,moral,nate,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
NA,8211,survey-html-form,1,2.0.0,12379,prh3t0pubsx,moral,nate,"{""pid"":""axolotl"",""age"":""21"",""gender"":""Female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
NA,4480,html-button-response,2,2.0.0,16860,prh3t0pubsx,moral,nate,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
NA,37220,html-button-response,3,2.0.0,54082,prh3t0pubsx,moral,nate,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br> <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p> <br><br>  <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p>",moral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
NA,7817,survey-likert,4,2.0.0,61899,prh3t0pubsx,moral,nate,"{""manipulation_check_nate"":5,""manipulation_check_justin"":1}",NA,NA,"[1,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
NA,41589,survey-likert,5,2.0.0,103492,prh3t0pubsx,moral,nate,"{""nate-standards"":4,""nate-calm"":1,""nate-deep"":6,""nate-principles"":4,""nate-reservations"":4,""nate-conflicted"":0,""nate-certain"":5,""nate-upset"":0,""nate-far"":6}",NA,NA,"[6,7,5,4,1,0,2,8,3]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
NA,28059,survey-likert,6,2.0.0,131556,prh3t0pubsx,moral,nate,"{""justin-deep"":5,""justin-conflicted"":6,""justin-standards"":5,""justin-far"":6,""justin-principles"":5,""justin-calm"":6,""justin-reservations"":0,""justin-upset"":0,""justin-certain"":0}",NA,NA,"[5,0,6,3,4,7,1,8,2]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
NA,35190,survey-text,7,null,166764,prh3t0pubsx,moral,nate,"{""Q0"":""seeing how morality is perceived and judged by others "",""Q1"":""Nate (aka the guy who took forever to choose) "",""Q2"":""Hundreds of dollars is a lot of money...."",""Q3"":""no ""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prh3t0pubsx_1732222746095.csv
TRUE,1227,fullscreen,0,null,2244,prrckg2mafh,moral,justin,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
NA,7041,survey-html-form,1,2.0.0,9291,prrckg2mafh,moral,justin,"{""pid"":""moose"",""age"":""21"",""gender"":""Male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
NA,8707,html-button-response,2,2.0.0,18000,prrckg2mafh,moral,justin,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
NA,24841,html-button-response,3,2.0.0,42843,prrckg2mafh,moral,justin,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br> <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p> <br><br>  <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p>",moral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
NA,10847,survey-likert,4,2.0.0,53693,prrckg2mafh,moral,justin,"{""manipulation_check_justin"":6,""manipulation_check_nate"":3}",NA,NA,"[0,1]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
NA,40896,survey-likert,5,2.0.0,94593,prrckg2mafh,moral,justin,"{""justin-far"":0,""justin-deep"":5,""justin-upset"":0,""justin-certain"":0,""justin-conflicted"":6,""justin-reservations"":0,""justin-principles"":6,""justin-calm"":6,""justin-standards"":6}",NA,NA,"[3,5,8,2,0,1,4,7,6]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
NA,38851,survey-likert,6,2.0.0,133448,prrckg2mafh,moral,justin,"{""nate-far"":4,""nate-standards"":6,""nate-reservations"":5,""nate-deep"":5,""nate-upset"":0,""nate-conflicted"":0,""nate-certain"":1,""nate-principles"":5,""nate-calm"":5}",NA,NA,"[3,6,1,5,8,0,2,4,7]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
NA,64554,survey-text,7,null,198016,prrckg2mafh,moral,justin,"{""Q0"":""I think the experiment was about how people rate one's rating of moral character based on how quickly they act."",""Q1"":""Nate"",""Q2"":""I too would have hesitated a little to return it, probably to think of things I could use the money for, but ultimately would have returned it as well."",""Q3"":""""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prrckg2mafh_1732487196236.csv
TRUE,1174,fullscreen,0,null,2180,prycaqwgm2z,immoral,justin,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
NA,29765,survey-html-form,1,2.0.0,31946,prycaqwgm2z,immoral,justin,"{""pid"":""falcon"",""age"":""19"",""gender"":""Female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
NA,4429,html-button-response,2,2.0.0,36377,prycaqwgm2z,immoral,justin,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
NA,55251,html-button-response,3,2.0.0,91627,prycaqwgm2z,immoral,justin,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br>  <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p> <br><br> <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",immoral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
NA,7913,survey-likert,4,2.0.0,99543,prycaqwgm2z,immoral,justin,"{""manipulation_check_nate"":0,""manipulation_check_justin"":6}",NA,NA,"[1,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
NA,172652,survey-likert,5,2.0.0,272192,prycaqwgm2z,immoral,justin,"{""justin-calm"":0,""justin-certain"":0,""justin-standards"":0,""justin-upset"":6,""justin-principles"":0,""justin-far"":0,""justin-conflicted"":6,""justin-deep"":6,""justin-reservations"":0}",NA,NA,"[7,2,6,8,4,3,0,5,1]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
NA,277035,survey-likert,6,2.0.0,549221,prycaqwgm2z,immoral,justin,"{""nate-deep"":6,""nate-certain"":0,""nate-upset"":0,""nate-principles"":0,""nate-calm"":4,""nate-far"":2,""nate-reservations"":6,""nate-standards"":0,""nate-conflicted"":2}",NA,NA,"[5,2,8,4,7,3,1,6,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
NA,39622,survey-text,7,null,588873,prycaqwgm2z,immoral,justin,"{""Q0"":""Understand morality"",""Q1"":""Nate, I would think more about a decision"",""Q2"":"" I would think more about a decision"",""Q3"":""no""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/prycaqwgm2z_1732242507178.csv
TRUE,2431,fullscreen,0,null,3447,psv1e7tuvdz,moral,justin,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
NA,19077,survey-html-form,1,2.0.0,22525,psv1e7tuvdz,moral,justin,"{""pid"":""leopard"",""age"":""22"",""gender"":""Male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
NA,5549,html-button-response,2,2.0.0,28075,psv1e7tuvdz,moral,justin,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
NA,20877,html-button-response,3,2.0.0,48952,psv1e7tuvdz,moral,justin,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br> <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p> <br><br>  <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p>",moral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
NA,8381,survey-likert,4,2.0.0,57334,psv1e7tuvdz,moral,justin,"{""manipulation_check_justin"":5,""manipulation_check_nate"":2}",NA,NA,"[0,1]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
NA,69230,survey-likert,5,2.0.0,126565,psv1e7tuvdz,moral,justin,"{""justin-certain"":1,""justin-principles"":3,""justin-calm"":3,""justin-deep"":2,""justin-far"":4,""justin-standards"":4,""justin-reservations"":3,""justin-conflicted"":4,""justin-upset"":3}",NA,NA,"[2,4,7,5,3,6,1,0,8]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
NA,41157,survey-likert,6,2.0.0,167723,psv1e7tuvdz,moral,justin,"{""nate-standards"":3,""nate-calm"":4,""nate-reservations"":4,""nate-conflicted"":2,""nate-principles"":3,""nate-deep"":2,""nate-certain"":4,""nate-far"":4,""nate-upset"":4}",NA,NA,"[6,7,1,0,4,5,2,3,8]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
NA,213281,survey-text,7,null,381008,psv1e7tuvdz,moral,justin,"{""Q0"":""If time as a variable has anything to do with what we consider to be doing something as the moral thing or just to be seen as socially good "",""Q1"":""Nate"",""Q2"":""There are different contexts that one could maybe stop and think about returning the money and I prefer to think over things usually"",""Q3"":""n/a""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/psv1e7tuvdz_1732242360189.csv
TRUE,1974,fullscreen,0,null,2982,ptwd2r0rpo0,moral,nate,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
NA,16257,survey-html-form,1,2.0.0,19242,ptwd2r0rpo0,moral,nate,"{""pid"":""antelope"",""age"":""21"",""gender"":""Male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
NA,1240,html-button-response,2,2.0.0,20484,ptwd2r0rpo0,moral,nate,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
NA,24494,html-button-response,3,2.0.0,44981,ptwd2r0rpo0,moral,nate,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br> <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p> <br><br>  <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p>",moral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
NA,13778,survey-likert,4,2.0.0,58762,ptwd2r0rpo0,moral,nate,"{""manipulation_check_nate"":4,""manipulation_check_justin"":4}",NA,NA,"[1,0]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
NA,48219,survey-likert,5,2.0.0,106982,ptwd2r0rpo0,moral,nate,"{""nate-upset"":3,""nate-conflicted"":3,""nate-standards"":3,""nate-reservations"":3,""nate-certain"":3,""nate-far"":3,""nate-calm"":3,""nate-principles"":3,""nate-deep"":3}",NA,NA,"[8,0,6,1,2,3,7,4,5]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
NA,197534,survey-likert,6,2.0.0,304511,ptwd2r0rpo0,moral,nate,"{""justin-reservations"":6,""justin-calm"":5,""justin-conflicted"":6,""justin-upset"":3,""justin-certain"":5,""justin-principles"":3,""justin-far"":5,""justin-standards"":3,""justin-deep"":6}",NA,NA,"[1,7,0,8,2,4,3,6,5]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
NA,19518,survey-text,7,null,324037,ptwd2r0rpo0,moral,nate,"{""Q0"":""relationship between nate or justin "",""Q1"":""nate "",""Q2"":"""",""Q3"":""""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/ptwd2r0rpo0_1732223027872.csv
TRUE,32504,fullscreen,0,null,33512,pukawcplx1z,moral,nate,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
NA,13609,survey-html-form,1,2.0.0,47125,pukawcplx1z,moral,nate,"{""pid"":""llama"",""age"":""20"",""gender"":""Female""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
NA,7947,html-button-response,2,2.0.0,55074,pukawcplx1z,moral,nate,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
NA,20266,html-button-response,3,2.0.0,75343,pukawcplx1z,moral,nate,0,"<p style='width:900px;margin: auto;'><b>Justin</b> and <b>Nate</b> were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <br><br> <p style='width:900px;margin: auto;'> <b>Justin</b> saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p> <br><br>  <p style='width:900px;margin: auto;'> In contrast, <b>Nate</b> saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p>",moral,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
NA,8279,survey-likert,4,2.0.0,83625,pukawcplx1z,moral,nate,"{""manipulation_check_justin"":6,""manipulation_check_nate"":1}",NA,NA,"[0,1]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
NA,86674,survey-likert,5,2.0.0,170303,pukawcplx1z,moral,nate,"{""nate-standards"":3,""nate-deep"":4,""nate-far"":5,""nate-conflicted"":1,""nate-upset"":0,""nate-reservations"":4,""nate-calm"":4,""nate-principles"":4,""nate-certain"":1}",NA,NA,"[6,5,3,0,8,1,7,4,2]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
NA,30370,survey-likert,6,2.0.0,200677,pukawcplx1z,moral,nate,"{""justin-far"":0,""justin-upset"":0,""justin-conflicted"":5,""justin-calm"":5,""justin-principles"":5,""justin-deep"":5,""justin-standards"":5,""justin-reservations"":1,""justin-certain"":0}",NA,NA,"[3,8,0,7,4,5,6,1,2]",/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
NA,92544,survey-text,7,null,293257,pukawcplx1z,moral,nate,"{""Q0"":""How timing and speed affect one's moral standing and how it can be perceived based on how quickly you make a decision"",""Q1"":""Justin"",""Q2"":""I don't think I would even look in the wallet, to be honest, I may not even pick it up. I don't think the though of taking it would pass my mind."",""Q3"":""no\n""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pukawcplx1z_1732222468503.csv
TRUE,579,fullscreen,0,null,1585,pw5awwwo2t8,moral,nate,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
NA,7676,survey-html-form,1,2.0.0,9264,pw5awwwo2t8,moral,nate,"{""pid"":""Dolphin"",""age"":""18"",""gender"":""Male""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
NA,1275,html-button-response,2,2.0.0,10540,pw5awwwo2t8,moral,nate,0,"<p>Welcome to the study! In this experiment, you will read about two individuals, Justin and Nate.</p>
                <p>After each story, you will be asked to evaluate their actions and character through a series of questions.</p> 
               <p>Please read the stories carefully and answer the questions to the best of your ability.</p>
               <p>Click 'Continue' to proceed.</p>",NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_moral_character/analysis/../data/raw_data/pw5awwwo2t8_1733259337106.csv
