random_id,participant_id,condition,first_question_page,Q0,Q1,Q2,Q3,age,gender,manipulation_check_question_order,justin_question_order,nate_question_order,likert_question,likert_response
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",justin.deep,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",justin.principles,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",justin.calm,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",justin.upset,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.far,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.standards,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.certain,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.reservations,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.conflicted,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.deep,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.principles,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.calm,7
p4ymvcm7n7k,1234,immoral,nate,,,,,22,Female,"[0,1]","[4,3,5,6,8,0,2,7,1]","[1,2,0,6,5,4,7,8,3]",nate.upset,7
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",manipulation_check_nate,7
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",manipulation_check_justin,1
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.far,3
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.standards,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.certain,3
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.reservations,3
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.conflicted,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.deep,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.principles,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.calm,5
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",justin.upset,2
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.far,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.standards,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.certain,5
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.reservations,5
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.conflicted,1
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.deep,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.principles,4
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.calm,2
p5a3jfuhgna,eagle,immoral,nate,Does decision time affect other's views of someone's morals?,Probably Nate.,I overthink things to a large degree and will think about them for a long time after.,no,21,Female,"[1,0]","[8,0,4,1,2,6,5,7,3]","[0,6,3,7,5,1,2,4,8]",nate.upset,4
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",manipulation_check_nate,1
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",manipulation_check_justin,7
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.far,1
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.standards,3
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.certain,1
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.reservations,1
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.conflicted,7
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.deep,4
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.principles,3
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.calm,3
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",justin.upset,1
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.far,7
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.standards,3
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.certain,4
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.reservations,6
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.conflicted,2
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.deep,7
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.principles,2
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.calm,6
p94n1ez6hg3,shark,immoral,justin,Does the context of an action affect our opinion on someone's character,Justin,"Justin made a quick decision on a morally questionable decision. I think making a quick morally ""wrong"" decision is more relatable than a making a drawn out morally ""wrong"" decision.",no,21,Male,"[0,1]","[3,8,1,4,0,5,2,7,6]","[3,8,5,7,4,1,0,6,2]",nate.upset,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",manipulation_check_nate,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",manipulation_check_justin,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.far,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.standards,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.certain,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.reservations,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.conflicted,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.deep,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.principles,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.calm,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",justin.upset,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.far,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.standards,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.certain,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.reservations,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.conflicted,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.deep,7
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.principles,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.calm,1
p9ftomqz24z,A16486413,moral,justin,,,NA,NA,22,Female,"[0,1]","[7,0,4,1,8,3,5,6,2]","[2,4,8,1,3,0,6,7,5]",nate.upset,1
